,sbj,Trial,rt,item_value_1,item_value_2,choice,DwellLeft,DwellRight,OV,rt_max,Right,gaze_1,gaze_2,diff,Overall Value,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L),Magnitude
1590,18,59.0,1.488,5.0,0.0,1.0,817.0,418.0,5.0,8.016959524445506,0,0.6615384615384615,0.3384615384615385,5.0,5.0,-5.0,3.0,-0.25,Low
1591,18,60.0,3.423,2.0,0.0,1.0,2092.0,997.0,2.0,8.016959524445506,0,0.6772418258336032,0.3227581741663969,2.0,2.0,-2.0,2.0,-0.5,Low
1592,18,61.0,1.351,2.0,1.0,1.0,539.0,406.0,3.0,8.016959524445506,0,0.5703703703703704,0.42962962962962964,1.0,3.0,-1.0,3.0,-0.25,Low
1593,18,62.0,4.483,2.0,1.0,1.0,1798.0,2130.0,3.0,8.016959524445506,0,0.45773930753564157,0.5422606924643585,1.0,3.0,-1.0,4.0,0.0,Low
1594,18,63.0,0.804,6.0,3.0,1.0,279.0,179.0,9.0,8.016959524445506,0,0.6091703056768559,0.39082969432314413,3.0,9.0,-3.0,3.0,-0.25,High
1595,18,64.0,7.838,3.0,6.0,1.0,2371.0,5063.0,9.0,8.016959524445506,0,0.31894000538068334,0.6810599946193167,3.0,9.0,3.0,6.0,0.5,High
1596,18,65.0,1.128,5.0,1.0,1.0,181.0,735.0,6.0,8.016959524445506,0,0.19759825327510916,0.8024017467248908,4.0,6.0,-4.0,7.0,0.75,Low
1597,18,66.0,1.352,4.0,2.0,1.0,560.0,459.0,6.0,8.016959524445506,0,0.549558390578999,0.450441609421001,2.0,6.0,-2.0,4.0,0.0,Low
1598,18,67.0,4.726,1.0,0.0,1.0,2493.0,1793.0,1.0,8.016959524445506,0,0.581661222585161,0.418338777414839,1.0,1.0,-1.0,3.0,-0.25,Low
1599,18,68.0,1.228,1.0,5.0,2.0,554.0,420.0,6.0,8.016959524445506,1,0.5687885010266941,0.43121149897330596,4.0,6.0,4.0,3.0,-0.25,Low
1600,18,69.0,1.348,0.0,4.0,2.0,478.0,517.0,4.0,8.016959524445506,1,0.48040201005025124,0.5195979899497487,4.0,4.0,4.0,4.0,0.0,Low
1601,18,70.0,2.833,2.0,0.0,1.0,1117.0,1395.0,2.0,8.016959524445506,0,0.4446656050955414,0.5553343949044586,2.0,2.0,-2.0,4.0,0.0,Low
1602,18,71.0,2.57,1.0,3.0,2.0,1016.0,937.0,4.0,8.016959524445506,1,0.5202252944188428,0.4797747055811572,2.0,4.0,2.0,4.0,0.0,Low
1603,18,72.0,1.575,6.0,2.0,1.0,841.0,376.0,8.0,8.016959524445506,0,0.6910435497124076,0.30895645028759244,4.0,8.0,-4.0,2.0,-0.5,High
1604,18,73.0,3.127,2.0,3.0,2.0,1136.0,1118.0,5.0,8.016959524445506,1,0.5039929015084295,0.49600709849157054,1.0,5.0,1.0,4.0,0.0,Low
1605,18,74.0,6.901,5.0,4.0,1.0,3766.0,2649.0,9.0,8.016959524445506,0,0.5870615744349181,0.4129384255650818,1.0,9.0,-1.0,3.0,-0.25,High
1606,18,75.0,1.085,3.0,0.0,1.0,441.0,418.0,3.0,8.016959524445506,0,0.5133876600698487,0.48661233993015135,3.0,3.0,-3.0,4.0,0.0,Low
1607,18,76.0,1.745,2.0,1.0,2.0,757.0,518.0,3.0,8.016959524445506,1,0.5937254901960785,0.40627450980392155,1.0,3.0,-1.0,3.0,-0.25,Low
1608,18,77.0,1.925,0.0,1.0,2.0,479.0,877.0,1.0,8.016959524445506,1,0.3532448377581121,0.6467551622418879,1.0,1.0,1.0,5.0,0.25,Low
1609,18,78.0,1.931,0.0,4.0,2.0,518.0,978.0,4.0,8.016959524445506,1,0.3462566844919786,0.6537433155080213,4.0,4.0,4.0,5.0,0.25,Low
1610,18,80.0,1.555,3.0,0.0,1.0,657.0,638.0,3.0,8.016959524445506,0,0.5073359073359074,0.49266409266409267,3.0,3.0,-3.0,4.0,0.0,Low
1611,18,81.0,0.875,6.0,3.0,1.0,359.0,183.0,9.0,8.016959524445506,0,0.6623616236162362,0.3376383763837638,3.0,9.0,-3.0,3.0,-0.25,High
1612,18,82.0,1.09,1.0,5.0,2.0,578.0,279.0,6.0,8.016959524445506,1,0.6744457409568262,0.32555425904317387,4.0,6.0,4.0,2.0,-0.5,Low
1613,18,85.0,1.356,2.0,2.0,1.0,698.0,359.0,4.0,8.016959524445506,0,0.6603595080416272,0.33964049195837276,0.0,4.0,0.0,3.0,-0.25,Low
1614,18,86.0,1.028,4.0,1.0,1.0,421.0,226.0,5.0,8.016959524445506,0,0.6506955177743431,0.34930448222565685,3.0,5.0,-3.0,3.0,-0.25,Low
1615,18,87.0,5.092,1.0,5.0,2.0,914.0,3605.0,6.0,8.016959524445506,1,0.20225713653463157,0.7977428634653685,4.0,6.0,4.0,7.0,0.75,Low
1616,18,89.0,3.599,5.0,4.0,1.0,2015.0,1296.0,9.0,8.016959524445506,0,0.6085774690425854,0.3914225309574147,1.0,9.0,-1.0,3.0,-0.25,High
1617,18,90.0,1.26,2.0,6.0,2.0,478.0,417.0,8.0,8.016959524445506,1,0.5340782122905028,0.4659217877094972,4.0,8.0,4.0,4.0,0.0,High
1618,18,91.0,1.461,0.0,5.0,2.0,618.0,538.0,5.0,8.016959524445506,1,0.5346020761245674,0.46539792387543255,5.0,5.0,5.0,4.0,0.0,Low
1619,18,92.0,7.257,1.0,0.0,2.0,1915.0,4945.0,1.0,8.016959524445506,1,0.2791545189504373,0.7208454810495627,1.0,1.0,-1.0,6.0,0.5,Low
1620,18,93.0,3.98,4.0,2.0,2.0,2034.0,1553.0,6.0,8.016959524445506,1,0.5670476721494285,0.43295232785057153,2.0,6.0,-2.0,3.0,-0.25,Low
1621,18,94.0,1.437,6.0,2.0,1.0,698.0,498.0,8.0,8.016959524445506,0,0.5836120401337793,0.41638795986622074,4.0,8.0,-4.0,3.0,-0.25,High
1622,18,95.0,1.584,1.0,3.0,2.0,856.0,439.0,4.0,8.016959524445506,1,0.661003861003861,0.338996138996139,2.0,4.0,2.0,3.0,-0.25,Low
1623,18,96.0,1.668,2.0,3.0,2.0,419.0,956.0,5.0,8.016959524445506,1,0.30472727272727274,0.6952727272727273,1.0,5.0,1.0,6.0,0.5,Low
1624,18,98.0,7.323,2.0,2.0,2.0,4504.0,2450.0,4.0,8.016959524445506,1,0.6476847857348289,0.35231521426517115,0.0,4.0,0.0,3.0,-0.25,Low
1625,18,99.0,0.936,0.0,5.0,2.0,339.0,362.0,5.0,8.016959524445506,1,0.48359486447931527,0.5164051355206848,5.0,5.0,5.0,4.0,0.0,Low
1626,18,100.0,4.381,1.0,0.0,2.0,2811.0,1137.0,1.0,8.016959524445506,1,0.7120060790273556,0.28799392097264437,1.0,1.0,-1.0,2.0,-0.5,Low
1627,19,2.0,1.737,0.0,0.0,2.0,537.0,759.0,0.0,5.422573784699928,1,0.41435185185185186,0.5856481481481481,0.0,0.0,0.0,5.0,0.25,Low
1628,19,4.0,3.78,6.0,2.0,1.0,2136.0,1136.0,8.0,5.422573784699928,0,0.6528117359413202,0.3471882640586797,4.0,8.0,-4.0,3.0,-0.25,High
1629,19,7.0,2.216,6.0,2.0,1.0,1438.0,494.0,8.0,5.422573784699928,0,0.7443064182194618,0.2556935817805383,4.0,8.0,-4.0,2.0,-0.5,High
1630,19,10.0,3.03,0.0,0.0,2.0,1415.0,1073.0,0.0,5.422573784699928,1,0.5687299035369775,0.4312700964630225,0.0,0.0,0.0,3.0,-0.25,Low
1631,19,12.0,3.179,3.0,0.0,1.0,917.0,1535.0,3.0,5.422573784699928,0,0.37398042414355626,0.6260195758564437,3.0,3.0,-3.0,5.0,0.25,Low
1632,19,13.0,1.866,4.0,9.0,2.0,736.0,758.0,13.0,5.422573784699928,1,0.4926372155287818,0.5073627844712182,5.0,13.0,5.0,4.0,0.0,High
1633,19,14.0,2.862,6.0,7.0,1.0,778.0,1475.0,13.0,5.422573784699928,0,0.3453173546382601,0.6546826453617399,1.0,13.0,1.0,5.0,0.25,High
1634,19,16.0,1.91,6.0,1.0,1.0,1278.0,378.0,7.0,5.422573784699928,0,0.7717391304347826,0.22826086956521738,5.0,7.0,-5.0,2.0,-0.5,Low
1635,19,17.0,3.03,4.0,6.0,1.0,956.0,1796.0,10.0,5.422573784699928,0,0.34738372093023256,0.6526162790697675,2.0,10.0,2.0,5.0,0.25,High
1636,19,18.0,3.677,2.0,4.0,1.0,1494.0,1913.0,6.0,5.422573784699928,0,0.43850895215732316,0.5614910478426769,2.0,6.0,2.0,5.0,0.25,Low
1637,19,19.0,2.348,0.0,1.0,2.0,1398.0,595.0,1.0,5.422573784699928,1,0.701455092824887,0.2985449071751129,1.0,1.0,1.0,2.0,-0.5,Low
1638,19,20.0,2.269,0.0,0.0,1.0,719.0,1056.0,0.0,5.422573784699928,0,0.40507042253521125,0.5949295774647887,0.0,0.0,0.0,5.0,0.25,Low
1639,19,24.0,2.239,2.0,4.0,2.0,1297.0,620.0,6.0,5.422573784699928,1,0.6765779864371414,0.32342201356285866,2.0,6.0,2.0,2.0,-0.5,Low
1640,19,26.0,2.097,0.0,3.0,2.0,1096.0,658.0,3.0,5.422573784699928,1,0.6248574686431014,0.3751425313568985,3.0,3.0,3.0,3.0,-0.25,Low
1641,19,28.0,4.084,0.0,0.0,1.0,608.0,3222.0,0.0,5.422573784699928,0,0.1587467362924282,0.8412532637075718,0.0,0.0,0.0,7.0,0.75,Low
1642,19,29.0,2.691,6.0,2.0,1.0,1037.0,1258.0,8.0,5.422573784699928,0,0.45185185185185184,0.5481481481481482,4.0,8.0,-4.0,4.0,0.0,High
1643,19,30.0,2.664,8.0,7.0,1.0,1136.0,1116.0,15.0,5.422573784699928,0,0.5044404973357016,0.4955595026642984,1.0,15.0,-1.0,4.0,0.0,High
1644,19,31.0,2.714,0.0,3.0,2.0,478.0,1598.0,3.0,5.422573784699928,1,0.2302504816955684,0.7697495183044316,3.0,3.0,3.0,6.0,0.5,Low
1645,19,32.0,2.882,4.0,6.0,2.0,1416.0,617.0,10.0,5.422573784699928,1,0.6965076242006887,0.3034923757993114,2.0,10.0,2.0,2.0,-0.5,High
1646,19,34.0,2.149,4.0,2.0,2.0,578.0,1098.0,6.0,5.422573784699928,1,0.3448687350835322,0.6551312649164678,2.0,6.0,-2.0,5.0,0.25,Low
1647,19,35.0,1.298,6.0,7.0,2.0,338.0,659.0,13.0,5.422573784699928,1,0.33901705115346037,0.6609829488465396,1.0,13.0,1.0,5.0,0.25,High
1648,19,36.0,1.606,7.0,4.0,1.0,539.0,559.0,11.0,5.422573784699928,0,0.49089253187613846,0.5091074681238615,3.0,11.0,-3.0,4.0,0.0,High
1649,19,37.0,1.177,3.0,8.0,2.0,281.0,480.0,11.0,5.422573784699928,1,0.3692509855453351,0.6307490144546649,5.0,11.0,5.0,5.0,0.25,High
1650,19,38.0,3.926,3.0,3.0,1.0,1256.0,2072.0,6.0,5.422573784699928,0,0.37740384615384615,0.6225961538461539,0.0,6.0,0.0,5.0,0.25,Low
1651,19,39.0,2.738,8.0,7.0,1.0,975.0,1017.0,15.0,5.422573784699928,0,0.4894578313253012,0.5105421686746988,1.0,15.0,-1.0,4.0,0.0,High
1652,19,40.0,1.75,1.0,6.0,2.0,578.0,697.0,7.0,5.422573784699928,1,0.4533333333333333,0.5466666666666666,5.0,7.0,5.0,4.0,0.0,Low
1653,19,41.0,2.332,0.0,4.0,2.0,599.0,1057.0,4.0,5.422573784699928,1,0.3617149758454106,0.6382850241545893,4.0,4.0,4.0,5.0,0.25,Low
1654,19,42.0,2.481,3.0,0.0,1.0,778.0,1396.0,3.0,5.422573784699928,0,0.3578656853725851,0.6421343146274149,3.0,3.0,-3.0,5.0,0.25,Low
1655,19,43.0,3.121,0.0,0.0,2.0,995.0,1555.0,0.0,5.422573784699928,1,0.39019607843137255,0.6098039215686275,0.0,0.0,0.0,5.0,0.25,Low
1656,19,44.0,3.131,0.0,0.0,1.0,1177.0,1374.0,0.0,5.422573784699928,0,0.46138769110152883,0.5386123088984712,0.0,0.0,0.0,4.0,0.0,Low
1657,19,45.0,1.618,2.0,4.0,2.0,553.0,578.0,6.0,5.422573784699928,1,0.48894783377542,0.51105216622458,2.0,6.0,2.0,4.0,0.0,Low
1658,19,46.0,1.995,8.0,8.0,2.0,638.0,957.0,16.0,5.422573784699928,1,0.4,0.6,0.0,16.0,0.0,5.0,0.25,High
1659,19,47.0,1.745,9.0,8.0,2.0,419.0,717.0,17.0,5.422573784699928,1,0.36883802816901406,0.6311619718309859,1.0,17.0,-1.0,5.0,0.25,High
1660,19,48.0,3.102,0.0,2.0,1.0,1416.0,1216.0,2.0,5.422573784699928,0,0.5379939209726444,0.46200607902735563,2.0,2.0,2.0,4.0,0.0,Low
1661,19,49.0,1.941,4.0,8.0,2.0,259.0,1436.0,12.0,5.422573784699928,1,0.1528023598820059,0.8471976401179941,4.0,12.0,4.0,7.0,0.75,High
1662,19,50.0,3.167,3.0,0.0,1.0,1634.0,997.0,3.0,5.422573784699928,0,0.621056632459141,0.378943367540859,3.0,3.0,-3.0,3.0,-0.25,Low
1663,19,51.0,2.793,2.0,2.0,2.0,1116.0,1356.0,4.0,5.422573784699928,1,0.45145631067961167,0.5485436893203883,0.0,4.0,0.0,4.0,0.0,Low
1664,19,52.0,1.757,0.0,1.0,2.0,581.0,697.0,1.0,5.422573784699928,1,0.45461658841940533,0.5453834115805947,1.0,1.0,1.0,4.0,0.0,Low
1665,19,53.0,3.201,7.0,2.0,1.0,558.0,1736.0,9.0,5.422573784699928,0,0.24324324324324326,0.7567567567567568,5.0,9.0,-5.0,6.0,0.5,High
1666,19,55.0,2.875,6.0,1.0,1.0,1053.0,1097.0,7.0,5.422573784699928,0,0.4897674418604651,0.5102325581395348,5.0,7.0,-5.0,4.0,0.0,Low
1667,19,56.0,5.094,3.0,3.0,2.0,1394.0,3388.0,6.0,5.422573784699928,1,0.2915098285236303,0.7084901714763697,0.0,6.0,0.0,6.0,0.5,Low
1668,19,57.0,1.034,8.0,8.0,1.0,499.0,239.0,16.0,5.422573784699928,0,0.6761517615176151,0.3238482384823848,0.0,16.0,0.0,2.0,-0.5,High
1669,19,58.0,2.149,1.0,0.0,1.0,799.0,597.0,1.0,5.422573784699928,0,0.5723495702005731,0.4276504297994269,1.0,1.0,-1.0,3.0,-0.25,Low
1670,19,59.0,2.825,6.0,3.0,1.0,1255.0,1116.0,9.0,5.422573784699928,0,0.5293125263601856,0.47068747363981445,3.0,9.0,-3.0,4.0,0.0,High
1671,19,60.0,2.022,6.0,1.0,1.0,259.0,1217.0,7.0,5.422573784699928,0,0.17547425474254744,0.8245257452574526,5.0,7.0,-5.0,7.0,0.75,Low
1672,19,61.0,2.694,0.0,3.0,2.0,1075.0,1095.0,3.0,5.422573784699928,1,0.49539170506912444,0.5046082949308756,3.0,3.0,3.0,4.0,0.0,Low
1673,19,63.0,1.47,2.0,2.0,1.0,658.0,279.0,4.0,5.422573784699928,0,0.7022411953041622,0.29775880469583776,0.0,4.0,0.0,2.0,-0.5,Low
1674,19,64.0,3.19,2.0,0.0,1.0,1495.0,1134.0,2.0,5.422573784699928,0,0.5686572841384557,0.4313427158615443,2.0,2.0,-2.0,3.0,-0.25,Low
1675,19,65.0,1.1,4.0,9.0,2.0,179.0,458.0,13.0,5.422573784699928,1,0.28100470957613816,0.7189952904238619,5.0,13.0,5.0,6.0,0.5,High
1676,19,66.0,2.25,0.0,2.0,2.0,539.0,1255.0,2.0,5.422573784699928,1,0.3004459308807135,0.6995540691192865,2.0,2.0,2.0,6.0,0.5,Low
1677,19,67.0,3.816,2.0,3.0,2.0,1395.0,1356.0,5.0,5.422573784699928,1,0.5070883315158125,0.49291166848418755,1.0,5.0,1.0,4.0,0.0,Low
1678,19,68.0,4.28,2.0,2.0,2.0,738.0,2631.0,4.0,5.422573784699928,1,0.21905609973285842,0.7809439002671416,0.0,4.0,0.0,7.0,0.75,Low
1679,19,69.0,3.996,0.0,0.0,1.0,1094.0,2352.0,0.0,5.422573784699928,0,0.3174695298897272,0.6825304701102728,0.0,0.0,0.0,6.0,0.5,Low
1680,19,70.0,2.486,9.0,7.0,1.0,1157.0,578.0,16.0,5.422573784699928,0,0.6668587896253603,0.3331412103746398,2.0,16.0,-2.0,2.0,-0.5,High
1681,19,72.0,2.138,6.0,1.0,1.0,738.0,958.0,7.0,5.422573784699928,0,0.43514150943396224,0.5648584905660378,5.0,7.0,-5.0,5.0,0.25,Low
1682,19,73.0,1.312,2.0,6.0,2.0,299.0,777.0,8.0,5.422573784699928,1,0.2778810408921933,0.7221189591078067,4.0,8.0,4.0,6.0,0.5,High
1683,19,74.0,2.878,4.0,2.0,1.0,1376.0,1175.0,6.0,5.422573784699928,0,0.5393963151705213,0.4606036848294786,2.0,6.0,-2.0,4.0,0.0,Low
1684,19,75.0,4.526,0.0,1.0,1.0,1872.0,1730.0,1.0,5.422573784699928,0,0.5197112715158245,0.4802887284841755,1.0,1.0,1.0,4.0,0.0,Low
1685,19,76.0,2.775,1.0,0.0,1.0,1077.0,1216.0,1.0,5.422573784699928,0,0.4696903619712168,0.5303096380287833,1.0,1.0,-1.0,4.0,0.0,Low
1686,19,79.0,1.271,0.0,4.0,2.0,558.0,418.0,4.0,5.422573784699928,1,0.5717213114754098,0.42827868852459017,4.0,4.0,4.0,3.0,-0.25,Low
1687,19,81.0,1.394,1.0,0.0,1.0,540.0,399.0,1.0,5.422573784699928,0,0.5750798722044729,0.4249201277955272,1.0,1.0,-1.0,3.0,-0.25,Low
1688,19,82.0,2.669,3.0,1.0,1.0,259.0,677.0,4.0,5.422573784699928,0,0.2767094017094017,0.7232905982905983,2.0,4.0,-2.0,6.0,0.5,Low
1689,19,86.0,2.024,0.0,2.0,2.0,458.0,1097.0,2.0,5.422573784699928,1,0.2945337620578778,0.7054662379421222,2.0,2.0,2.0,6.0,0.5,Low
1690,19,87.0,3.139,0.0,2.0,1.0,1417.0,936.0,2.0,5.422573784699928,0,0.6022099447513812,0.39779005524861877,2.0,2.0,2.0,3.0,-0.25,Low
1691,19,88.0,1.226,8.0,8.0,1.0,278.0,379.0,16.0,5.422573784699928,0,0.4231354642313546,0.5768645357686454,0.0,16.0,0.0,5.0,0.25,High
1692,19,89.0,4.873,2.0,1.0,2.0,1115.0,3349.0,3.0,5.422573784699928,1,0.24977598566308243,0.7502240143369175,1.0,3.0,-1.0,6.0,0.5,Low
1693,19,90.0,3.471,6.0,9.0,2.0,1536.0,1575.0,15.0,5.422573784699928,1,0.49373191899710706,0.506268081002893,3.0,15.0,3.0,4.0,0.0,High
1694,19,92.0,2.44,3.0,2.0,2.0,439.0,1455.0,5.0,5.422573784699928,1,0.2317845828933474,0.7682154171066525,1.0,5.0,-1.0,6.0,0.5,Low
1695,19,93.0,0.896,2.0,2.0,2.0,159.0,339.0,4.0,5.422573784699928,1,0.3192771084337349,0.6807228915662651,0.0,4.0,0.0,6.0,0.5,Low
1696,19,94.0,3.876,8.0,6.0,2.0,2174.0,1055.0,14.0,5.422573784699928,1,0.6732734592753175,0.32672654072468255,2.0,14.0,-2.0,2.0,-0.5,High
1697,19,95.0,1.165,0.0,1.0,2.0,40.0,599.0,1.0,5.422573784699928,1,0.06259780907668232,0.9374021909233177,1.0,1.0,1.0,8.0,1.0,Low
1698,19,96.0,2.022,3.0,2.0,2.0,558.0,857.0,5.0,5.422573784699928,1,0.3943462897526502,0.6056537102473498,1.0,5.0,-1.0,5.0,0.25,Low
1699,19,97.0,1.46,0.0,4.0,2.0,518.0,699.0,4.0,5.422573784699928,1,0.4256368118323747,0.5743631881676253,4.0,4.0,4.0,5.0,0.25,Low
1700,19,98.0,1.138,3.0,8.0,2.0,0.0,658.0,11.0,5.422573784699928,1,0.0,1.0,5.0,11.0,5.0,8.0,1.0,High
1701,19,100.0,1.51,0.0,1.0,2.0,439.0,558.0,1.0,5.422573784699928,1,0.440320962888666,0.559679037111334,1.0,1.0,1.0,5.0,0.25,Low
1702,20,34.0,0.784,7.0,9.0,2.0,285.0,199.0,16.0,2.7978706663005086,1,0.5888429752066116,0.41115702479338845,2.0,16.0,2.0,3.0,-0.25,High
1703,20,57.0,1.192,4.0,8.0,2.0,260.0,661.0,12.0,2.7978706663005086,1,0.28230184581976114,0.7176981541802389,4.0,12.0,4.0,6.0,0.5,High
1704,20,58.0,0.93,10.0,5.0,1.0,359.0,319.0,15.0,2.7978706663005086,0,0.5294985250737463,0.47050147492625366,5.0,15.0,-5.0,4.0,0.0,High
1705,20,60.0,2.182,0.0,5.0,2.0,1115.0,716.0,5.0,2.7978706663005086,1,0.6089568541780448,0.3910431458219552,5.0,5.0,5.0,3.0,-0.25,Low
1706,20,62.0,1.391,6.0,8.0,1.0,719.0,350.0,14.0,2.7978706663005086,0,0.6725912067352666,0.3274087932647334,2.0,14.0,2.0,2.0,-0.5,High
1707,20,63.0,0.969,6.0,10.0,2.0,122.0,434.0,16.0,2.7978706663005086,1,0.21942446043165467,0.7805755395683454,4.0,16.0,4.0,7.0,0.75,High
1708,20,64.0,2.376,10.0,7.0,1.0,977.0,858.0,17.0,2.7978706663005086,0,0.532425068119891,0.467574931880109,3.0,17.0,-3.0,4.0,0.0,High
1709,20,65.0,1.282,7.0,6.0,1.0,551.0,438.0,13.0,2.7978706663005086,0,0.5571284125379171,0.44287158746208294,1.0,13.0,-1.0,3.0,-0.25,High
1710,20,66.0,1.078,3.0,7.0,2.0,359.0,458.0,10.0,2.7978706663005086,1,0.4394124847001224,0.5605875152998776,4.0,10.0,4.0,5.0,0.25,High
1711,20,67.0,1.794,6.0,9.0,2.0,537.0,995.0,15.0,2.7978706663005086,1,0.35052219321148825,0.6494778067885117,3.0,15.0,3.0,5.0,0.25,High
1712,20,68.0,0.869,5.0,7.0,1.0,363.0,237.0,12.0,2.7978706663005086,0,0.605,0.395,2.0,12.0,2.0,3.0,-0.25,High
1713,20,70.0,0.897,7.0,10.0,2.0,319.0,239.0,17.0,2.7978706663005086,1,0.5716845878136201,0.4283154121863799,3.0,17.0,3.0,3.0,-0.25,High
1714,20,71.0,1.323,7.0,8.0,1.0,658.0,417.0,15.0,2.7978706663005086,0,0.6120930232558139,0.38790697674418606,1.0,15.0,1.0,3.0,-0.25,High
1715,20,72.0,0.95,5.0,3.0,1.0,498.0,240.0,8.0,2.7978706663005086,0,0.6747967479674797,0.3252032520325203,2.0,8.0,-2.0,2.0,-0.5,High
1716,20,73.0,1.529,10.0,9.0,1.0,538.0,718.0,19.0,2.7978706663005086,0,0.428343949044586,0.571656050955414,1.0,19.0,-1.0,5.0,0.25,High
1717,20,74.0,2.562,2.0,3.0,2.0,844.0,1316.0,5.0,2.7978706663005086,1,0.3907407407407407,0.6092592592592593,1.0,5.0,1.0,5.0,0.25,Low
1718,20,75.0,1.272,3.0,1.0,1.0,302.0,478.0,4.0,2.7978706663005086,0,0.3871794871794872,0.6128205128205129,2.0,4.0,-2.0,5.0,0.25,Low
1719,20,76.0,0.679,10.0,7.0,1.0,298.0,201.0,17.0,2.7978706663005086,0,0.5971943887775552,0.4028056112224449,3.0,17.0,-3.0,3.0,-0.25,High
1720,20,77.0,1.101,7.0,5.0,1.0,350.0,454.0,12.0,2.7978706663005086,0,0.43532338308457713,0.5646766169154229,2.0,12.0,-2.0,5.0,0.25,High
1721,20,78.0,1.15,6.0,8.0,1.0,499.0,399.0,14.0,2.7978706663005086,0,0.5556792873051225,0.4443207126948775,2.0,14.0,2.0,3.0,-0.25,High
1722,20,79.0,0.743,9.0,4.0,1.0,279.0,199.0,13.0,2.7978706663005086,0,0.5836820083682008,0.41631799163179917,5.0,13.0,-5.0,3.0,-0.25,High
1723,20,80.0,1.025,7.0,2.0,1.0,410.0,343.0,9.0,2.7978706663005086,0,0.5444887118193891,0.4555112881806109,5.0,9.0,-5.0,4.0,0.0,High
1724,20,81.0,0.756,3.0,5.0,1.0,339.0,140.0,8.0,2.7978706663005086,0,0.7077244258872651,0.29227557411273486,2.0,8.0,2.0,2.0,-0.5,High
1725,20,82.0,1.528,7.0,7.0,1.0,422.0,196.0,14.0,2.7978706663005086,0,0.6828478964401294,0.31715210355987056,0.0,14.0,0.0,2.0,-0.5,High
1726,20,83.0,2.687,9.0,7.0,2.0,598.0,1002.0,16.0,2.7978706663005086,1,0.37375,0.62625,2.0,16.0,-2.0,5.0,0.25,High
1727,20,84.0,0.889,6.0,10.0,2.0,14.0,252.0,16.0,2.7978706663005086,1,0.05263157894736842,0.9473684210526315,4.0,16.0,4.0,8.0,1.0,High
1728,20,85.0,1.051,1.0,2.0,2.0,157.0,481.0,3.0,2.7978706663005086,1,0.24608150470219436,0.7539184952978056,1.0,3.0,1.0,6.0,0.5,Low
1729,20,86.0,1.291,7.0,9.0,1.0,580.0,278.0,16.0,2.7978706663005086,0,0.675990675990676,0.32400932400932403,2.0,16.0,2.0,2.0,-0.5,High
1730,20,87.0,0.916,0.0,4.0,2.0,275.0,342.0,4.0,2.7978706663005086,1,0.44570502431118314,0.5542949756888168,4.0,4.0,4.0,4.0,0.0,Low
1731,20,88.0,1.22,9.0,10.0,2.0,351.0,508.0,19.0,2.7978706663005086,1,0.4086146682188591,0.5913853317811408,1.0,19.0,1.0,5.0,0.25,High
1732,20,89.0,1.485,10.0,10.0,2.0,500.0,701.0,20.0,2.7978706663005086,1,0.4163197335553705,0.5836802664446294,0.0,20.0,0.0,5.0,0.25,High
1733,20,90.0,0.902,10.0,8.0,1.0,181.0,422.0,18.0,2.7978706663005086,0,0.30016583747927034,0.6998341625207297,2.0,18.0,-2.0,6.0,0.5,High
1734,20,91.0,1.8,5.0,5.0,1.0,830.0,681.0,10.0,2.7978706663005086,0,0.5493050959629384,0.45069490403706153,0.0,10.0,0.0,4.0,0.0,High
1735,20,92.0,1.701,3.0,7.0,1.0,815.0,622.0,10.0,2.7978706663005086,0,0.5671537926235213,0.4328462073764788,4.0,10.0,4.0,3.0,-0.25,High
1736,20,93.0,2.177,10.0,6.0,1.0,838.0,775.0,16.0,2.7978706663005086,0,0.5195288282703038,0.4804711717296962,4.0,16.0,-4.0,4.0,0.0,High
1737,20,94.0,1.68,0.0,5.0,2.0,646.0,502.0,5.0,2.7978706663005086,1,0.5627177700348432,0.4372822299651568,5.0,5.0,5.0,3.0,-0.25,Low
1738,20,96.0,1.077,8.0,6.0,2.0,202.0,639.0,14.0,2.7978706663005086,1,0.24019024970273484,0.7598097502972652,2.0,14.0,-2.0,6.0,0.5,High
1739,20,97.0,1.08,6.0,9.0,2.0,363.0,318.0,15.0,2.7978706663005086,1,0.5330396475770925,0.4669603524229075,3.0,15.0,3.0,4.0,0.0,High
1740,20,98.0,1.233,5.0,4.0,1.0,684.0,273.0,9.0,2.7978706663005086,0,0.7147335423197492,0.2852664576802508,1.0,9.0,-1.0,2.0,-0.5,High
1741,20,99.0,1.142,10.0,8.0,2.0,242.0,616.0,18.0,2.7978706663005086,1,0.28205128205128205,0.717948717948718,2.0,18.0,-2.0,6.0,0.5,High
1742,20,100.0,0.87,5.0,10.0,2.0,99.0,298.0,15.0,2.7978706663005086,1,0.24937027707808565,0.7506297229219143,5.0,15.0,5.0,6.0,0.5,High
1743,21,1.0,2.259,4.0,5.0,2.0,1172.0,695.0,9.0,4.337388111164726,1,0.6277450455275844,0.37225495447241563,1.0,9.0,1.0,3.0,-0.25,High
1744,21,2.0,1.409,5.0,0.0,1.0,558.0,553.0,5.0,4.337388111164726,0,0.5022502250225023,0.4977497749774977,5.0,5.0,-5.0,4.0,0.0,Low
1745,21,3.0,1.35,7.0,9.0,2.0,511.0,478.0,16.0,4.337388111164726,1,0.5166835187057633,0.4833164812942366,2.0,16.0,2.0,4.0,0.0,High
